"","Gene Symbol","CE Detail","Ensembl ID","ID #","Canonical Splice Junction","Cryptic Exon Location
  (hg38)","Cryptic Exon (bp)","Splice Site (L/R)","type","Noncoding","LEAKY/Weak","Annotated Alternate Exon","Inf. Ins.","UTR","Complex Splicing","Unannotated WT exon","Conserved Region","LeftJunction","RightJunction","LPSI_C","LPSI_CUS","LPSI_CX","LPSI_CXS","LPSI_CXU","LPSI_SgC","LPSI_T","LPSI_TUS","LPSI_TX","LPSI_TXS","LPSI_TXU","RPSI_C","RPSI_CUS","RPSI_CX","RPSI_CXS","RPSI_CXU","RPSI_SgC","RPSI_T","RPSI_TUS","RPSI_TX","RPSI_TXS","RPSI_TXU","avgCtrl","avgT","avgCUS","avgCX","avgCXS","avgCXU","avgTUS","avgTX","avgTXS","avgTXU","maxCtrl","maxTDP","maxDiff","NMDonly","category"
"966","ROBO2","1","ENSG00000185008","CE322","chr3:77622433-77634869","chr3:77624268-77624298","31","AG/GT","cassette",NA,NA,NA,NA,NA,NA,NA,"Y","chr3:77622433-77624267","chr3:77624299-77634869",0,0,0,0,0,0,0,16.1,0,0.5,14.3,0,0,0,0,0,0,0,8.5,0,0,11.1,0,0,0,0,0,0,12.3,4.3,0.2,12.7,"0",12.7,12.7,"1pct","NMDi"
"967","ROBO2","2","ENSG00000185008","CE323","chr3:77622433-77634869","chr3:77624574-77624658","85","AG/GT","cassette",NA,NA,NA,NA,NA,"Y",NA,NA,"chr3:77624299-77624573","chr3:77624659-77634869",0,0,0,0,0,0,0,7.7,0,0.5,4.1,0,0,0,0.4,0.5,0,0,5.4,0.4,0,5.8,0,0,0,0.1,0.2,0.2,6.6,1.8,0.2,4.9,"0.2",6.6,6.4,"10pct","NMDi"
"968","ROBO2","2","ENSG00000185008","CE323","chr3:77622433-77634869","chr3:77624574-77624658","85","AG/GT","cassette",NA,NA,NA,NA,NA,"Y",NA,NA,"chr3:77624299-77624573","chr3:77624659-77634869",0,0,0,0,0,0,0,7.7,0,0.5,4.1,0,0,0,0.4,0.5,0,0,5.4,0.4,0,5.8,0,0,0,0.1,0.2,0.2,6.6,1.8,0.2,4.9,"0.2",6.6,6.4,"5pct","NMDi"
"969","ROBO2","2","ENSG00000185008","CE323","chr3:77622433-77634869","chr3:77624574-77624658","85","AG/GT","cassette",NA,NA,NA,NA,NA,"Y",NA,NA,"chr3:77624299-77624573","chr3:77624659-77634869",0,0,0,0,0,0,0,7.7,0,0.5,4.1,0,0,0,0.4,0.5,0,0,5.4,0.4,0,5.8,0,0,0,0.1,0.2,0.2,6.6,1.8,0.2,4.9,"0.2",6.6,6.4,"1pct","NMDi"
"970","RPGRIP1L",NA,"ENSG00000103494","CE324","chr16:53622357-53636438","chr16:53622890-53623000","111","AC/CT","cassette",NA,NA,NA,"Y",NA,NA,NA,NA,"chr16:53622357-53622889","chr16:53623001-53636438",9.5,9.5,0,0,8.5,0,22.2,38.5,19,53.8,47.6,9.5,0,0,12.5,10.4,0,46.2,72.4,32,66.7,59.3,4.8,34.2,4.8,5.2,6.2,9.4,55.5,46.4,60.2,53.5,"9.4",60.2,50.8,"10pct","TDPKDonly"
"971","RPGRIP1L",NA,"ENSG00000103494","CE324","chr16:53622357-53636438","chr16:53622890-53623000","111","AC/CT","cassette",NA,NA,NA,"Y",NA,NA,NA,NA,"chr16:53622357-53622889","chr16:53623001-53636438",9.5,9.5,0,0,8.5,0,22.2,38.5,19,53.8,47.6,9.5,0,0,12.5,10.4,0,46.2,72.4,32,66.7,59.3,4.8,34.2,4.8,5.2,6.2,9.4,55.5,46.4,60.2,53.5,"9.4",60.2,50.8,"5pct","TDPKDonly"
"972","RPGRIP1L",NA,"ENSG00000103494","CE324","chr16:53622357-53636438","chr16:53622890-53623000","111","AC/CT","cassette",NA,NA,NA,"Y",NA,NA,NA,NA,"chr16:53622357-53622889","chr16:53623001-53636438",9.5,9.5,0,0,8.5,0,22.2,38.5,19,53.8,47.6,9.5,0,0,12.5,10.4,0,46.2,72.4,32,66.7,59.3,4.8,34.2,4.8,5.2,6.2,9.4,55.5,46.4,60.2,53.5,"9.4",60.2,50.8,"1pct","TDPKDonly"
"973","RPS6KB1",NA,"ENSG00000108443","CE325","chr17:59936542-59940835","chr17:59937578-59937774","197","AG/GT","cassette",NA,NA,NA,NA,NA,NA,NA,NA,"chr17:59936542-59937577","chr17:59937775-59940835",4.6,4.7,7.6,2.3,4.3,5,2.9,16.6,14.4,14.8,21.3,1.8,0,3.6,2.3,3.3,9.5,0,11.7,10.8,13.8,8.5,5.2,1.4,2.4,3.9,2.3,3.8,14.2,13.9,14.3,14.9,"5.2",14.9,9.7,"10pct","NMDi"
"974","RPS6KB1",NA,"ENSG00000108443","CE325","chr17:59936542-59940835","chr17:59937578-59937774","197","AG/GT","cassette",NA,NA,NA,NA,NA,NA,NA,NA,"chr17:59936542-59937577","chr17:59937775-59940835",4.6,4.7,7.6,2.3,4.3,5,2.9,16.6,14.4,14.8,21.3,1.8,0,3.6,2.3,3.3,9.5,0,11.7,10.8,13.8,8.5,5.2,1.4,2.4,3.9,2.3,3.8,14.2,13.9,14.3,14.9,"5.2",14.9,9.7,"5pct","NMDi"
"975","RPS6KB1",NA,"ENSG00000108443","CE325","chr17:59936542-59940835","chr17:59937578-59937774","197","AG/GT","cassette",NA,NA,NA,NA,NA,NA,NA,NA,"chr17:59936542-59937577","chr17:59937775-59940835",4.6,4.7,7.6,2.3,4.3,5,2.9,16.6,14.4,14.8,21.3,1.8,0,3.6,2.3,3.3,9.5,0,11.7,10.8,13.8,8.5,5.2,1.4,2.4,3.9,2.3,3.8,14.2,13.9,14.3,14.9,"5.2",14.9,9.7,"1pct","TDPKDonly"
"976","RPUSD4",NA,"ENSG00000165526","CE326","chr11:126205782-126209520","chr11:126206254-126206553","300","AC/CT","cassette",NA,"Y",NA,NA,NA,NA,NA,NA,"chr11:126205782-126206253","chr11:126206554-126209520",8.1,30,17,15.3,31.6,5.6,6.4,56.6,13.6,15.4,52.9,4.8,24.7,12.3,7.4,25.8,0,6.4,34.9,11.6,5.7,33.3,4.6,6.4,27.4,18.2,11.4,28.7,45.8,22.1,10.6,43.1,"28.7",45.8,17.1,"10pct","NMDi"
"977","RPUSD4",NA,"ENSG00000165526","CE326","chr11:126205782-126209520","chr11:126206254-126206553","300","AC/CT","cassette",NA,"Y",NA,NA,NA,NA,NA,NA,"chr11:126205782-126206253","chr11:126206554-126209520",8.1,30,17,15.3,31.6,5.6,6.4,56.6,13.6,15.4,52.9,4.8,24.7,12.3,7.4,25.8,0,6.4,34.9,11.6,5.7,33.3,4.6,6.4,27.4,18.2,11.4,28.7,45.8,22.1,10.6,43.1,"28.7",45.8,17.1,"5pct","TDPKDonly"
"978","RPUSD4",NA,"ENSG00000165526","CE326","chr11:126205782-126209520","chr11:126206254-126206553","300","AC/CT","cassette",NA,"Y",NA,NA,NA,NA,NA,NA,"chr11:126205782-126206253","chr11:126206554-126209520",8.1,30,17,15.3,31.6,5.6,6.4,56.6,13.6,15.4,52.9,4.8,24.7,12.3,7.4,25.8,0,6.4,34.9,11.6,5.7,33.3,4.6,6.4,27.4,18.2,11.4,28.7,45.8,22.1,10.6,43.1,"28.7",45.8,17.1,"1pct","TDPKDonly"
"979","RRAGB",NA,"ENSG00000083750","CE327","chrX:55753515-55755840","chrX:55755068-55755206","139","AG/GT","cassette",NA,NA,NA,NA,NA,NA,NA,NA,"chrX:55753515-55755067","chrX:55755207-55755840",4.1,9.4,8.2,4.7,11.9,4.8,3.6,27.8,17.8,6.8,36.4,1.6,7.8,5.7,6.1,9.3,0,0,23.2,9,11.8,36.8,2.6,1.8,8.6,7.7,5.4,10.6,25.5,19.8,9.3,36.6,"10.6",36.6,26,"10pct","NMDi"
"980","RRAGB",NA,"ENSG00000083750","CE327","chrX:55753515-55755840","chrX:55755068-55755206","139","AG/GT","cassette",NA,NA,NA,NA,NA,NA,NA,NA,"chrX:55753515-55755067","chrX:55755207-55755840",4.1,9.4,8.2,4.7,11.9,4.8,3.6,27.8,17.8,6.8,36.4,1.6,7.8,5.7,6.1,9.3,0,0,23.2,9,11.8,36.8,2.6,1.8,8.6,7.7,5.4,10.6,25.5,19.8,9.3,36.6,"10.6",36.6,26,"5pct","NMDi"
"981","RRAGB",NA,"ENSG00000083750","CE327","chrX:55753515-55755840","chrX:55755068-55755206","139","AG/GT","cassette",NA,NA,NA,NA,NA,NA,NA,NA,"chrX:55753515-55755067","chrX:55755207-55755840",4.1,9.4,8.2,4.7,11.9,4.8,3.6,27.8,17.8,6.8,36.4,1.6,7.8,5.7,6.1,9.3,0,0,23.2,9,11.8,36.8,2.6,1.8,8.6,7.7,5.4,10.6,25.5,19.8,9.3,36.6,"10.6",36.6,26,"1pct","TDPKDonly"
"982","RSF1",NA,"ENSG00000048649","CE328","chr11:77764690-77820527","chr11:77813214-77813783","-","-/CT","polyA",NA,NA,NA,NA,NA,NA,NA,"Y",NA,"chr11:77813784-77820527;chr11:77813788-77820527",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,28.7,47.3,31.3,31.7,21.7,0,28.7,0,0,0,0,47.3,28.2,31.7,21.7,"0",47.3,47.3,"10pct","TDPKDonly"
"983","RSF1",NA,"ENSG00000048649","CE328","chr11:77764690-77820527","chr11:77813214-77813783","-","-/CT","polyA",NA,NA,NA,NA,NA,NA,NA,"Y",NA,"chr11:77813784-77820527;chr11:77813788-77820527",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,28.7,47.3,31.3,31.7,21.7,0,28.7,0,0,0,0,47.3,28.2,31.7,21.7,"0",47.3,47.3,"5pct","TDPKDonly"
"984","RSF1",NA,"ENSG00000048649","CE328","chr11:77764690-77820527","chr11:77813214-77813783","-","-/CT","polyA",NA,NA,NA,NA,NA,NA,NA,"Y",NA,"chr11:77813784-77820527;chr11:77813788-77820527",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,28.7,47.3,31.3,31.7,21.7,0,28.7,0,0,0,0,47.3,28.2,31.7,21.7,"0",47.3,47.3,"1pct","TDPKDonly"
"985","SANBR",NA,"ENSG00000162929","CE329","chr2:61088469-61092463","chr2:61090479-61090694","216","AG/GT","cassette",NA,NA,NA,NA,NA,NA,NA,NA,"chr2:61088469-61090478","chr2:61090695-61092463",0,0,1.2,0,0.9,0,7.7,9,18.6,20,12.4,1.1,1.1,1.6,0,2.5,0,7.7,27.4,29.6,32.2,21.2,0.3,7.7,0.6,1,0,1.7,18.2,22.3,26.1,16.8,"1.7",26.1,24.4,"10pct","NMDi"
"986","SANBR",NA,"ENSG00000162929","CE329","chr2:61088469-61092463","chr2:61090479-61090694","216","AG/GT","cassette",NA,NA,NA,NA,NA,NA,NA,NA,"chr2:61088469-61090478","chr2:61090695-61092463",0,0,1.2,0,0.9,0,7.7,9,18.6,20,12.4,1.1,1.1,1.6,0,2.5,0,7.7,27.4,29.6,32.2,21.2,0.3,7.7,0.6,1,0,1.7,18.2,22.3,26.1,16.8,"1.7",26.1,24.4,"5pct","TDPKDonly"
"987","SANBR",NA,"ENSG00000162929","CE329","chr2:61088469-61092463","chr2:61090479-61090694","216","AG/GT","cassette",NA,NA,NA,NA,NA,NA,NA,NA,"chr2:61088469-61090478","chr2:61090695-61092463",0,0,1.2,0,0.9,0,7.7,9,18.6,20,12.4,1.1,1.1,1.6,0,2.5,0,7.7,27.4,29.6,32.2,21.2,0.3,7.7,0.6,1,0,1.7,18.2,22.3,26.1,16.8,"1.7",26.1,24.4,"1pct","TDPKDonly"
"988","SAT1",NA,"ENSG00000130066","CE330","chrX:23783884-23785327","chrX:23784294-23784403","110","AG/GT","cassette",NA,NA,NA,NA,NA,NA,NA,"Y","chrX:23783884-23784293","chrX:23784404-23785327",3.3,18.8,2.1,2.4,14.4,2.6,2.1,35.6,9,14.3,42.7,3.3,20.4,6.6,2.9,22.1,6.2,2.8,42,7.4,22.5,56.6,3.9,2.5,19.6,8.4,2.6,18.2,38.8,25.4,18.4,49.7,"19.6",49.7,30.1,"10pct","NMDi"
"989","SAT1",NA,"ENSG00000130066","CE330","chrX:23783884-23785327","chrX:23784294-23784403","110","AG/GT","cassette",NA,NA,NA,NA,NA,NA,NA,"Y","chrX:23783884-23784293","chrX:23784404-23785327",3.3,18.8,2.1,2.4,14.4,2.6,2.1,35.6,9,14.3,42.7,3.3,20.4,6.6,2.9,22.1,6.2,2.8,42,7.4,22.5,56.6,3.9,2.5,19.6,8.4,2.6,18.2,38.8,25.4,18.4,49.7,"19.6",49.7,30.1,"5pct","NMDi"
"990","SAT1",NA,"ENSG00000130066","CE330","chrX:23783884-23785327","chrX:23784294-23784403","110","AG/GT","cassette",NA,NA,NA,NA,NA,NA,NA,"Y","chrX:23783884-23784293","chrX:23784404-23785327",3.3,18.8,2.1,2.4,14.4,2.6,2.1,35.6,9,14.3,42.7,3.3,20.4,6.6,2.9,22.1,6.2,2.8,42,7.4,22.5,56.6,3.9,2.5,19.6,8.4,2.6,18.2,38.8,25.4,18.4,49.7,"19.6",49.7,30.1,"1pct","TDPKDonly"
"991","SCAMP5",NA,"ENSG00000198794","CE331","chr15:74995674-75011791","chr15:75009891-75009940","50","AG/GT","cassette",NA,NA,NA,NA,"Y","Y",NA,NA,"chr15:75007729-75009890","chr15:75009941-75011791",1.1,1,1,2,1.8,2.3,7.3,17.8,10.5,9,21.2,3.1,2.1,3.4,2.3,3.1,8.9,21,30.4,29.5,26.6,29.2,3.9,14.2,1.6,2.3,2.1,2.5,24.1,21,17.8,25.2,"3.9",25.2,21.3,"10pct","TDPKDonly"
"992","SCAMP5",NA,"ENSG00000198794","CE331","chr15:74995674-75011791","chr15:75009891-75009940","50","AG/GT","cassette",NA,NA,NA,NA,"Y","Y",NA,NA,"chr15:75007729-75009890","chr15:75009941-75011791",1.1,1,1,2,1.8,2.3,7.3,17.8,10.5,9,21.2,3.1,2.1,3.4,2.3,3.1,8.9,21,30.4,29.5,26.6,29.2,3.9,14.2,1.6,2.3,2.1,2.5,24.1,21,17.8,25.2,"3.9",25.2,21.3,"5pct","TDPKDonly"
"993","SCAMP5",NA,"ENSG00000198794","CE331","chr15:74995674-75011791","chr15:75009891-75009940","50","AG/GT","cassette",NA,NA,NA,NA,"Y","Y",NA,NA,"chr15:75007729-75009890","chr15:75009941-75011791",1.1,1,1,2,1.8,2.3,7.3,17.8,10.5,9,21.2,3.1,2.1,3.4,2.3,3.1,8.9,21,30.4,29.5,26.6,29.2,3.9,14.2,1.6,2.3,2.1,2.5,24.1,21,17.8,25.2,"3.9",25.2,21.3,"1pct","TDPKDonly"
"994","SCARB1",NA,"ENSG00000073060","CE332","chr12:124817708-124863594","chr12:124862380-124862497","118","AC/CT","cassette",NA,NA,NA,NA,NA,NA,NA,NA,"chr12:124817708-124862379","chr12:124862498-124863594",1.7,2.4,0,3.3,0,0,8.8,38.4,11.1,14.9,36,0,4.8,0,4.8,1.6,0,0,13.1,8.2,7,29.5,0.4,4.4,3.6,1.6,4,0.8,25.8,17.8,10.9,32.8,"4",32.8,28.8,"10pct","NMDi"
"995","SCARB1",NA,"ENSG00000073060","CE332","chr12:124817708-124863594","chr12:124862380-124862497","118","AC/CT","cassette",NA,NA,NA,NA,NA,NA,NA,NA,"chr12:124817708-124862379","chr12:124862498-124863594",1.7,2.4,0,3.3,0,0,8.8,38.4,11.1,14.9,36,0,4.8,0,4.8,1.6,0,0,13.1,8.2,7,29.5,0.4,4.4,3.6,1.6,4,0.8,25.8,17.8,10.9,32.8,"4",32.8,28.8,"5pct","NMDi"
"996","SCARB1",NA,"ENSG00000073060","CE332","chr12:124817708-124863594","chr12:124862380-124862497","118","AC/CT","cassette",NA,NA,NA,NA,NA,NA,NA,NA,"chr12:124817708-124862379","chr12:124862498-124863594",1.7,2.4,0,3.3,0,0,8.8,38.4,11.1,14.9,36,0,4.8,0,4.8,1.6,0,0,13.1,8.2,7,29.5,0.4,4.4,3.6,1.6,4,0.8,25.8,17.8,10.9,32.8,"4",32.8,28.8,"1pct","TDPKDonly"
"997","SCUBE3","long","ENSG00000146197","CE333","chr6:35214504-35227579","chr6:35218014-35218198","185","AG/GT","cassette",NA,NA,NA,NA,NA,NA,NA,"Y","chr6:35214504-35218013","chr6:35218199-35227579",1.6,0,2.7,0,0,0,19.2,23.5,28.3,17.1,46.2,3.1,6.5,6.8,6,8,16.7,25.3,74.5,47.6,37,69.6,5.3,22.2,3.2,3.9,3,4,49,41,27,57.9,"5.3",57.9,52.6,"10pct","TDPKDonly"
"998","SCUBE3","long","ENSG00000146197","CE333","chr6:35214504-35227579","chr6:35218014-35218198","185","AG/GT","cassette",NA,NA,NA,NA,NA,NA,NA,"Y","chr6:35214504-35218013","chr6:35218199-35227579",1.6,0,2.7,0,0,0,19.2,23.5,28.3,17.1,46.2,3.1,6.5,6.8,6,8,16.7,25.3,74.5,47.6,37,69.6,5.3,22.2,3.2,3.9,3,4,49,41,27,57.9,"5.3",57.9,52.6,"5pct","TDPKDonly"
"999","SCUBE3","long","ENSG00000146197","CE333","chr6:35214504-35227579","chr6:35218014-35218198","185","AG/GT","cassette",NA,NA,NA,NA,NA,NA,NA,"Y","chr6:35214504-35218013","chr6:35218199-35227579",1.6,0,2.7,0,0,0,19.2,23.5,28.3,17.1,46.2,3.1,6.5,6.8,6,8,16.7,25.3,74.5,47.6,37,69.6,5.3,22.2,3.2,3.9,3,4,49,41,27,57.9,"5.3",57.9,52.6,"1pct","TDPKDonly"
"1000","SCUBE3","short","ENSG00000146197","CE334","chr6:35214504-35227579","chr6:35218126-35218198","73","AG/GT","cassette",NA,NA,NA,NA,NA,NA,NA,NA,"chr6:35214504-35218125","chr6:35218199-35227579",3.1,2.7,3.5,0,4.2,9.1,20.3,48,28.3,12.1,54.8,3.1,6.5,6.8,6,8,16.7,25.3,74.5,47.6,37,69.6,8,22.8,4.6,4.8,3,6.1,61.2,41.6,24.6,62.2,"8",62.2,54.2,"10pct","TDPKDonly"
"1001","SCUBE3","short","ENSG00000146197","CE334","chr6:35214504-35227579","chr6:35218126-35218198","73","AG/GT","cassette",NA,NA,NA,NA,NA,NA,NA,NA,"chr6:35214504-35218125","chr6:35218199-35227579",3.1,2.7,3.5,0,4.2,9.1,20.3,48,28.3,12.1,54.8,3.1,6.5,6.8,6,8,16.7,25.3,74.5,47.6,37,69.6,8,22.8,4.6,4.8,3,6.1,61.2,41.6,24.6,62.2,"8",62.2,54.2,"5pct","TDPKDonly"
"1002","SCUBE3","short","ENSG00000146197","CE334","chr6:35214504-35227579","chr6:35218126-35218198","73","AG/GT","cassette",NA,NA,NA,NA,NA,NA,NA,NA,"chr6:35214504-35218125","chr6:35218199-35227579",3.1,2.7,3.5,0,4.2,9.1,20.3,48,28.3,12.1,54.8,3.1,6.5,6.8,6,8,16.7,25.3,74.5,47.6,37,69.6,8,22.8,4.6,4.8,3,6.1,61.2,41.6,24.6,62.2,"8",62.2,54.2,"1pct","TDPKDonly"
"1003","SCYL2",NA,"ENSG00000136021","CE335","chr12:100317926-100323524","chr12:100319224-100319286","63","AG/GT","cassette",NA,NA,NA,NA,NA,NA,NA,NA,"chr12:100317926-100319223","chr12:100319287-100323524",0,1.6,2.4,1.5,2.3,6.7,3,9.2,4.3,6.7,17.7,1.9,1.6,1.7,2.9,4.8,15.2,6.4,15.3,6,8.1,29.2,6,4.7,1.6,2.6,2.2,3.5,12.2,12,7.4,23.4,"6",23.4,17.4,"10pct","NMDi"
"1004","SCYL2",NA,"ENSG00000136021","CE335","chr12:100317926-100323524","chr12:100319224-100319286","63","AG/GT","cassette",NA,NA,NA,NA,NA,NA,NA,NA,"chr12:100317926-100319223","chr12:100319287-100323524",0,1.6,2.4,1.5,2.3,6.7,3,9.2,4.3,6.7,17.7,1.9,1.6,1.7,2.9,4.8,15.2,6.4,15.3,6,8.1,29.2,6,4.7,1.6,2.6,2.2,3.5,12.2,12,7.4,23.4,"6",23.4,17.4,"5pct","NMDi"
"1005","SCYL2",NA,"ENSG00000136021","CE335","chr12:100317926-100323524","chr12:100319224-100319286","63","AG/GT","cassette",NA,NA,NA,NA,NA,NA,NA,NA,"chr12:100317926-100319223","chr12:100319287-100323524",0,1.6,2.4,1.5,2.3,6.7,3,9.2,4.3,6.7,17.7,1.9,1.6,1.7,2.9,4.8,15.2,6.4,15.3,6,8.1,29.2,6,4.7,1.6,2.6,2.2,3.5,12.2,12,7.4,23.4,"6",23.4,17.4,"1pct","TDPKDonly"
"1006","SDAD1",NA,"ENSG00000198301","CE336","chr4:75982038-75990751","chr4:75984832-75984893","62","AC/CT","cassette",NA,NA,NA,NA,NA,NA,NA,"Y","chr4:75982038-75984831","chr4:75984894-75990751",1,0,0,0,0,0,18,71.8,31.7,26.2,61.3,0,0,0,0,0,0,7.4,69.6,26.8,11.4,59,0.2,12.7,0,0,0,0,70.7,36.1,18.8,60.1,"0.2",70.7,70.5,"10pct","TDPKDonly"
"1007","SDAD1",NA,"ENSG00000198301","CE336","chr4:75982038-75990751","chr4:75984832-75984893","62","AC/CT","cassette",NA,NA,NA,NA,NA,NA,NA,"Y","chr4:75982038-75984831","chr4:75984894-75990751",1,0,0,0,0,0,18,71.8,31.7,26.2,61.3,0,0,0,0,0,0,7.4,69.6,26.8,11.4,59,0.2,12.7,0,0,0,0,70.7,36.1,18.8,60.1,"0.2",70.7,70.5,"5pct","TDPKDonly"
"1008","SDAD1",NA,"ENSG00000198301","CE336","chr4:75982038-75990751","chr4:75984832-75984893","62","AC/CT","cassette",NA,NA,NA,NA,NA,NA,NA,"Y","chr4:75982038-75984831","chr4:75984894-75990751",1,0,0,0,0,0,18,71.8,31.7,26.2,61.3,0,0,0,0,0,0,7.4,69.6,26.8,11.4,59,0.2,12.7,0,0,0,0,70.7,36.1,18.8,60.1,"0.2",70.7,70.5,"1pct","TDPKDonly"
"1009","SEC24B",NA,"ENSG00000138802","CE337","chr4:109494857-109506330","chr4:109499847-109500054","208","AG/GT","cassette",NA,NA,NA,NA,NA,NA,NA,NA,"chr4:109494857-109499846","chr4:109500055-109506330",0,10.5,2.8,0,7.8,18.2,0,0,0,0,25,0,3.8,5.5,12,10.6,0,8.3,21.1,11.4,29.2,40,4.6,4.2,7.2,6.4,6,9.2,10.6,17.6,14.6,32.5,"9.2",32.5,23.3,"10pct","NMDi"
"1010","SEC24B",NA,"ENSG00000138802","CE337","chr4:109494857-109506330","chr4:109499847-109500054","208","AG/GT","cassette",NA,NA,NA,NA,NA,NA,NA,NA,"chr4:109494857-109499846","chr4:109500055-109506330",0,10.5,2.8,0,7.8,18.2,0,0,0,0,25,0,3.8,5.5,12,10.6,0,8.3,21.1,11.4,29.2,40,4.6,4.2,7.2,6.4,6,9.2,10.6,17.6,14.6,32.5,"9.2",32.5,23.3,"5pct","NMDi"
"1011","SEC24B",NA,"ENSG00000138802","CE337","chr4:109494857-109506330","chr4:109499847-109500054","208","AG/GT","cassette",NA,NA,NA,NA,NA,NA,NA,NA,"chr4:109494857-109499846","chr4:109500055-109506330",0,10.5,2.8,0,7.8,18.2,0,0,0,0,25,0,3.8,5.5,12,10.6,0,8.3,21.1,11.4,29.2,40,4.6,4.2,7.2,6.4,6,9.2,10.6,17.6,14.6,32.5,"9.2",32.5,23.3,"1pct","TDPKDonly"
"1012","SEMA4D","1","ENSG00000187764","CE338","chr9:89455954-89497918","chr9:89474539-89474623","85","AC/CT","cassette",NA,NA,NA,NA,"Y","Y",NA,NA,"chr9:89455954-89474538","chr9:89474624-89475484",7.3,10.8,5.2,13.8,5,11.8,58.1,75.7,40.5,61.4,66.7,4.8,5.7,7.2,9.2,4,11.8,32.1,67.1,37.5,55.1,61.3,8.9,45.1,8.2,7.4,11.5,4.5,71.4,53.8,58.2,64,"11.5",71.4,59.9,"10pct","TDPKDonly"
"1013","SEMA4D","1","ENSG00000187764","CE338","chr9:89455954-89497918","chr9:89474539-89474623","85","AC/CT","cassette",NA,NA,NA,NA,"Y","Y",NA,NA,"chr9:89455954-89474538","chr9:89474624-89475484",7.3,10.8,5.2,13.8,5,11.8,58.1,75.7,40.5,61.4,66.7,4.8,5.7,7.2,9.2,4,11.8,32.1,67.1,37.5,55.1,61.3,8.9,45.1,8.2,7.4,11.5,4.5,71.4,53.8,58.2,64,"11.5",71.4,59.9,"5pct","TDPKDonly"
"1014","SEMA4D","1","ENSG00000187764","CE338","chr9:89455954-89497918","chr9:89474539-89474623","85","AC/CT","cassette",NA,NA,NA,NA,"Y","Y",NA,NA,"chr9:89455954-89474538","chr9:89474624-89475484",7.3,10.8,5.2,13.8,5,11.8,58.1,75.7,40.5,61.4,66.7,4.8,5.7,7.2,9.2,4,11.8,32.1,67.1,37.5,55.1,61.3,8.9,45.1,8.2,7.4,11.5,4.5,71.4,53.8,58.2,64,"11.5",71.4,59.9,"1pct","TDPKDonly"
"1015","SEMA4D","2","ENSG00000187764","CE339","chr9:89455954-89497918","chr9:89475485-89475550","66","AC/CT","cassette",NA,NA,NA,NA,"Y","Y",NA,NA,"chr9:89474624-89475484","chr9:89475551-89477590",4.8,5.7,7.2,9.2,4,11.8,32.1,67.1,37.5,55.1,61.3,0,0,0,0,0,0,10,67.8,16.7,8.3,51.6,4.2,21,2.9,3.4,4.6,2,67.4,38.4,31.7,56.5,"4.6",67.4,62.8,"10pct","TDPKDonly"
"1016","SEMA4D","2","ENSG00000187764","CE339","chr9:89455954-89497918","chr9:89475485-89475550","66","AC/CT","cassette",NA,NA,NA,NA,"Y","Y",NA,NA,"chr9:89474624-89475484","chr9:89475551-89477590",4.8,5.7,7.2,9.2,4,11.8,32.1,67.1,37.5,55.1,61.3,0,0,0,0,0,0,10,67.8,16.7,8.3,51.6,4.2,21,2.9,3.4,4.6,2,67.4,38.4,31.7,56.5,"4.6",67.4,62.8,"5pct","TDPKDonly"
"1017","SEMA4D","2","ENSG00000187764","CE339","chr9:89455954-89497918","chr9:89475485-89475550","66","AC/CT","cassette",NA,NA,NA,NA,"Y","Y",NA,NA,"chr9:89474624-89475484","chr9:89475551-89477590",4.8,5.7,7.2,9.2,4,11.8,32.1,67.1,37.5,55.1,61.3,0,0,0,0,0,0,10,67.8,16.7,8.3,51.6,4.2,21,2.9,3.4,4.6,2,67.4,38.4,31.7,56.5,"4.6",67.4,62.8,"1pct","TDPKDonly"
"1018","SEMA4D","3","ENSG00000187764","CE340","chr9:89455954-89497918","chr9:89477591-89477674","84","AC/CT","cassette",NA,NA,NA,NA,"Y","Y",NA,NA,"chr9:89475551-89477590","chr9:89477675-89497918",0,0,0,0,0,0,10,67.8,16.7,8.3,51.6,0,0,0,0,0,0,0,34.9,0,0,16.2,0,5,0,0,0,0,51.3,15.5,4.2,33.9,"0",51.3,51.3,"10pct","NMDi"
"1019","SEMA4D","3","ENSG00000187764","CE340","chr9:89455954-89497918","chr9:89477591-89477674","84","AC/CT","cassette",NA,NA,NA,NA,"Y","Y",NA,NA,"chr9:89475551-89477590","chr9:89477675-89497918",0,0,0,0,0,0,10,67.8,16.7,8.3,51.6,0,0,0,0,0,0,0,34.9,0,0,16.2,0,5,0,0,0,0,51.3,15.5,4.2,33.9,"0",51.3,51.3,"5pct","NMDi"
"1020","SEMA4D","3","ENSG00000187764","CE340","chr9:89455954-89497918","chr9:89477591-89477674","84","AC/CT","cassette",NA,NA,NA,NA,"Y","Y",NA,NA,"chr9:89475551-89477590","chr9:89477675-89497918",0,0,0,0,0,0,10,67.8,16.7,8.3,51.6,0,0,0,0,0,0,0,34.9,0,0,16.2,0,5,0,0,0,0,51.3,15.5,4.2,33.9,"0",51.3,51.3,"1pct","TDPKDonly"
